uf,codigo_uf,codigo_municipio,municipio,populacao_estimada
AC,12,00013,Acrelândia,15256
AC,12,00054,Assis Brasil,7417
AC,12,00104,Brasiléia,26278
AC,12,00138,Bujari,10266
AC,12,00179,Capixaba,11733
AC,12,00203,Cruzeiro do Sul,88376
AC,12,00252,Epitaciolândia,18411
AC,12,00302,Feijó,34780
AC,12,00328,Jordão,8317
AC,12,00336,Mâncio Lima,18977
AC,12,00344,Manoel Urbano,9459
AC,12,00351,Marechal Thaumaturgo,18867
AC,12,00385,Plácido de Castro,19761
AC,12,00393,Porto Walter,11982
AC,12,00401,Rio Branco,407319
AC,12,00427,Rodrigues Alves,18930
AC,12,00435,Santa Rosa do Purus,6540
AC,12,00450,Senador Guiomard,23024
AC,12,00500,Sena Madureira,45848
AC,12,00609,Tarauacá,42567
AC,12,00708,Xapuri,19323
AC,12,00807,Porto Acre,18504
AL,27,00102,Água Branca,20196
AL,27,00201,Anadia,17545
AL,27,00300,Arapiraca,231747
AL,27,00409,Atalaia,47185
AL,27,00508,Barra de Santo Antônio,15932
AL,27,00607,Barra de São Miguel,8322
AL,27,00706,Batalha,18232
AL,27,00805,Belém,4344
AL,27,00904,Belo Monte,6704
AL,27,01001,Boca da Mata,27281
AL,27,01100,Branquinha,10494
AL,27,01209,Cacimbinhas,10858
AL,27,01308,Cajueiro,21264
AL,27,01357,Campestre,6936
AL,27,01407,Campo Alegre,57063
AL,27,01506,Campo Grande,9558
AL,27,01605,Canapi,17722
AL,27,01704,Capela,17053
AL,27,01803,Carneiros,9081
AL,27,01902,Chã Preta,7311
AL,27,02009,Coité do Nóia,10693
AL,27,02108,Colônia Leopoldina,21698
AL,27,02207,Coqueiro Seco,5845
AL,27,02306,Coruripe,56933
AL,27,02355,Craíbas,24219
AL,27,02405,Delmiro Gouveia,52016
AL,27,02504,Dois Riachos,11075
AL,27,02553,Estrela de Alagoas,18205
AL,27,02603,Feira Grande,22166
AL,27,02702,Feliz Deserto,4754
AL,27,02801,Flexeiras,12790
AL,27,02900,Girau do Ponciano,40917
AL,27,03007,Ibateguara,15616
AL,27,03106,Igaci,25631
AL,27,03205,Igreja Nova,24499
AL,27,03304,Inhapi,18385
AL,27,03403,Jacaré dos Homens,5253
AL,27,03502,Jacuípe,7021
AL,27,03601,Japaratinga,8361
AL,27,03700,Jaramataia,5770
AL,27,03759,Jequiá da Praia,11580
AL,27,03809,Joaquim Gomes,23993
AL,27,03908,Jundiá,4155
AL,27,04005,Junqueiro,24727
AL,27,04104,Lagoa da Canoa,17852
AL,27,04203,Limoeiro de Anadia,28635
AL,27,04302,Maceió,1018948
AL,27,04401,Major Isidoro,19804
AL,27,04500,Maragogi,32704
AL,27,04609,Maravilha,9163
AL,27,04708,Marechal Deodoro,51901
AL,27,04807,Maribondo,13264
AL,27,04906,Mar Vermelho,3514
AL,27,05002,Mata Grande,25216
AL,27,05101,Matriz de Camaragibe,24642
AL,27,05200,Messias,17856
AL,27,05309,Minador do Negrão,5329
AL,27,05408,Monteirópolis,7159
AL,27,05507,Murici,28236
AL,27,05606,Novo Lino,12690
AL,27,05705,Olho d'Água das Flores,21688
AL,27,05804,Olho d'Água do Casado,9373
AL,27,05903,Olho d'Água Grande,5123
AL,27,06000,Olivença,11624
AL,27,06109,Ouro Branco,11496
AL,27,06208,Palestina,5011
AL,27,06307,Palmeira dos Índios,73218
AL,27,06406,Pão de Açúcar,24399
AL,27,06422,Pariconha,10533
AL,27,06448,Paripueira,13176
AL,27,06505,Passo de Camaragibe,15245
AL,27,06604,Paulo Jacinto,7564
AL,27,06703,Penedo,63683
AL,27,06802,Piaçabuçu,17827
AL,27,06901,Pilar,35111
AL,27,07008,Pindoba,2908
AL,27,07107,Piranhas,25039
AL,27,07206,Poço das Trincheiras,14386
AL,27,07305,Porto Calvo,27165
AL,27,07404,Porto de Pedras,7786
AL,27,07503,Porto Real do Colégio,20066
AL,27,07602,Quebrangulo,11294
AL,27,07701,Rio Largo,75120
AL,27,07800,Roteiro,6664
AL,27,07909,Santa Luzia do Norte,7296
AL,27,08006,Santana do Ipanema,47654
AL,27,08105,Santana do Mundaú,10740
AL,27,08204,São Brás,6961
AL,27,08303,São José da Laje,23927
AL,27,08402,São José da Tapera,32260
AL,27,08501,São Luís do Quitunde,34555
AL,27,08600,São Miguel dos Campos,61251
AL,27,08709,São Miguel dos Milagres,7951
AL,27,08808,São Sebastião,34152
AL,27,08907,Satuba,13828
AL,27,08956,Senador Rui Palmeira,13870
AL,27,09004,Tanque d'Arca,6162
AL,27,09103,Taquarana,19980
AL,27,09152,Teotônio Vilela,44169
AL,27,09202,Traipu,27715
AL,27,09301,União dos Palmares,65611
AL,27,09400,Viçosa,25733
AM,13,00029,Alvarães,16041
AM,13,00060,Amaturá,11536
AM,13,00086,Anamã,13614
AM,13,00102,Anori,21010
AM,13,00144,Apuí,21973
AM,13,00201,Atalaia do Norte,19921
AM,13,00300,Autazes,39565
AM,13,00409,Barcelos,27502
AM,13,00508,Barreirinha,32041
AM,13,00607,Benjamin Constant,42984
AM,13,00631,Beruri,19679
AM,13,00680,Boa Vista do Ramos,19207
AM,13,00706,Boca do Acre,34308
AM,13,00805,Borba,41161
AM,13,00839,Caapiranga,13081
AM,13,00904,Canutama,15629
AM,13,01001,Carauari,28294
AM,13,01100,Careiro,37869
AM,13,01159,Careiro da Várzea,30225
AM,13,01209,Coari,85097
AM,13,01308,Codajás,28637
AM,13,01407,Eirunepé,35273
AM,13,01506,Envira,20033
AM,13,01605,Fonte Boa,17609
AM,13,01654,Guajará,16678
AM,13,01704,Humaitá,55080
AM,13,01803,Ipixuna,29689
AM,13,01852,Iranduba,48296
AM,13,01902,Itacoatiara,101337
AM,13,01951,Itamarati,7851
AM,13,02009,Itapiranga,9148
AM,13,02108,Japurá,2755
AM,13,02207,Juruá,14712
AM,13,02306,Jutaí,14317
AM,13,02405,Lábrea,46069
AM,13,02504,Manacapuru,97377
AM,13,02553,Manaquiri,32105
AM,13,02603,Manaus,2182763
AM,13,02702,Manicoré,55751
AM,13,02801,Maraã,18224
AM,13,02900,Maués,63905
AM,13,03007,Nhamundá,21173
AM,13,03106,Nova Olinda do Norte,37378
AM,13,03205,Novo Airão,19454
AM,13,03304,Novo Aripuanã,25644
AM,13,03403,Parintins,114273
AM,13,03502,Pauini,19426
AM,13,03536,Presidente Figueiredo,36279
AM,13,03569,Rio Preto da Eva,33347
AM,13,03601,Santa Isabel do Rio Negro,25156
AM,13,03700,Santo Antônio do Içá,21602
AM,13,03809,São Gabriel da Cachoeira,45564
AM,13,03908,São Paulo de Olivença,39299
AM,13,03957,São Sebastião do Uatumã,14020
AM,13,04005,Silves,9171
AM,13,04062,Tabatinga,65844
AM,13,04104,Tapauá,17156
AM,13,04203,Tefé,59849
AM,13,04237,Tonantins,18755
AM,13,04260,Uarini,13540
AM,13,04302,Urucará,16256
AM,13,04401,Urucurituba,23065
AP,16,00055,Serra do Navio,5397
AP,16,00105,Amapá,9109
AP,16,00154,Pedra Branca do Amapari,16502
AP,16,00204,Calçoene,11117
AP,16,00212,Cutias,5983
AP,16,00238,Ferreira Gomes,7780
AP,16,00253,Itaubal,5503
AP,16,00279,Laranjal do Jari,50410
AP,16,00303,Macapá,503327
AP,16,00402,Mazagão,21632
AP,16,00501,Oiapoque,27270
AP,16,00535,Porto Grande,21971
AP,16,00550,Pracuúba,5120
AP,16,00600,Santana,121364
AP,16,00709,Tartarugalzinho,17315
AP,16,00808,Vitória do Jari,15931
BA,29,00108,Abaíra,8739
BA,29,00207,Abaré,20086
BA,29,00306,Acajutiba,15159
BA,29,00355,Adustina,17040
BA,29,00405,Água Fria,16970
BA,29,00504,Érico Cardoso,10610
BA,29,00603,Aiquara,4446
BA,29,00702,Alagoinhas,151596
BA,29,00801,Alcobaça,22470
BA,29,00900,Almadina,5464
BA,29,01007,Amargosa,37241
BA,29,01106,Amélia Rodrigues,25102
BA,29,01155,América Dourada,16094
BA,29,01205,Anagé,17857
BA,29,01304,Andaraí,13143
BA,29,01353,Andorinha,14595
BA,29,01403,Angical,13977
BA,29,01502,Anguera,11221
BA,29,01601,Antas,19291
BA,29,01700,Antônio Cardoso,11683
BA,29,01809,Antônio Gonçalves,11798
BA,29,01908,Aporá,17731
BA,29,01957,Apuarema,7330
BA,29,02005,Aracatu,13135
BA,29,02054,Araças,12177
BA,29,02104,Araci,54379
BA,29,02203,Aramari,11397
BA,29,02252,Arataca,11019
BA,29,02302,Aratuípe,8825
BA,29,02401,Aurelino Leal,11531
BA,29,02500,Baianópolis,13877
BA,29,02609,Baixa Grande,20468
BA,29,02658,Banzaê,13229
BA,29,02708,Barra,53578
BA,29,02807,Barra da Estiva,20598
BA,29,02906,Barra do Choça,31603
BA,29,03003,Barra do Mendes,13865
BA,29,03102,Barra do Rocha,5714
BA,29,03201,Barreiras,155439
BA,29,03235,Barro Alto,14931
BA,29,03276,Barrocas,15978
BA,29,03300,Barro Preto,5591
BA,29,03409,Belmonte,23328
BA,29,03508,Belo Campo,17211
BA,29,03607,Biritinga,15979
BA,29,03706,Boa Nova,12633
BA,29,03805,Boa Vista do Tupim,18576
BA,29,03904,Bom Jesus da Lapa,69148
BA,29,03953,Bom Jesus da Serra,9880
BA,29,04001,Boninal,14368
BA,29,04050,Bonito,16764
BA,29,04100,Boquira,21508
BA,29,04209,Botuporã,10211
BA,29,04308,Brejões,14295
BA,29,04407,Brejolândia,10557
BA,29,04506,Brotas de Macaúbas,10231
BA,29,04605,Brumado,67195
BA,29,04704,Buerarema,18349
BA,29,04753,Buritirama,21174
BA,29,04803,Caatiba,6758
BA,29,04852,Cabaceiras do Paraguaçu,18807
BA,29,04902,Cachoeira,33470
BA,29,05008,Caculé,23170
BA,29,05107,Caém,9213
BA,29,05156,Caetanos,15573
BA,29,05206,Caetité,50975
BA,29,05305,Cafarnaum,18437
BA,29,05404,Cairu,18176
BA,29,05503,Caldeirão Grande,13327
BA,29,05602,Camacan,31988
BA,29,05701,Camaçari,299132
BA,29,05800,Camamu,35316
BA,29,05909,Campo Alegre de Lourdes,28798
BA,29,06006,Campo Formoso,71206
BA,29,06105,Canápolis,9711
BA,29,06204,Canarana,26176
BA,29,06303,Canavieiras,31099
BA,29,06402,Candeal,8258
BA,29,06501,Candeias,87076
BA,29,06600,Candiba,14319
BA,29,06709,Cândido Sales,25189
BA,29,06808,Cansanção,34834
BA,29,06824,Canudos,16668
BA,29,06857,Capela do Alto Alegre,11637
BA,29,06873,Capim Grosso,30662
BA,29,06899,Caraíbas,8951
BA,29,06907,Caravelas,22016
BA,29,07004,Cardeal da Silva,9295
BA,29,07103,Carinhanha,29018
BA,29,07202,Casa Nova,71969
BA,29,07301,Castro Alves,26264
BA,29,07400,Catolândia,3577
BA,29,07509,Catu,54704
BA,29,07558,Caturama,9329
BA,29,07608,Central,17266
BA,29,07707,Chorrochó,11177
BA,29,07806,Cícero Dantas,32515
BA,29,07905,Cipó,17300
BA,29,08002,Coaraci,16993
BA,29,08101,Cocos,18777
BA,29,08200,Conceição da Feira,22581
BA,29,08309,Conceição do Almeida,17247
BA,29,08408,Conceição do Coité,66612
BA,29,08507,Conceição do Jacuípe,33153
BA,29,08606,Conde,25837
BA,29,08705,Condeúba,17247
BA,29,08804,Contendas do Sincorá,4066
BA,29,08903,Coração de Maria,22605
BA,29,09000,Cordeiros,8614
BA,29,09109,Coribe,14194
BA,29,09208,Coronel João Sá,15895
BA,29,09307,Correntina,32137
BA,29,09406,Cotegipe,13782
BA,29,09505,Cravolândia,5349
BA,29,09604,Crisópolis,21103
BA,29,09703,Cristópolis,13910
BA,29,09802,Cruz das Almas,63239
BA,29,09901,Curaçá,34700
BA,29,10008,Dário Meira,10710
BA,29,10057,Dias d'Ávila,81089
BA,29,10107,Dom Basílio,12199
BA,29,10206,Dom Macedo Costa,4058
BA,29,10305,Elísio Medrado,8122
BA,29,10404,Encruzilhada,17006
BA,29,10503,Entre Rios,41780
BA,29,10602,Esplanada,37237
BA,29,10701,Euclides da Cunha,60585
BA,29,10727,Eunápolis,113380
BA,29,10750,Fátima,17890
BA,29,10776,Feira da Mata,5665
BA,29,10800,Feira de Santana,614872
BA,29,10859,Filadélfia,16377
BA,29,10909,Firmino Alves,5617
BA,29,11006,Floresta Azul,10629
BA,29,11105,Formosa do Rio Preto,25591
BA,29,11204,Gandu,32403
BA,29,11253,Gavião,4463
BA,29,11303,Gentio do Ouro,11233
BA,29,11402,Glória,15221
BA,29,11501,Gongogi,7128
BA,29,11600,Governador Mangabeira,20722
BA,29,11659,Guajeru,6937
BA,29,11709,Guanambi,84481
BA,29,11808,Guaratinga,20843
BA,29,11857,Heliópolis,13031
BA,29,11907,Iaçu,24305
BA,29,12004,Ibiassucê,9224
BA,29,12103,Ibicaraí,21689
BA,29,12202,Ibicoara,19571
BA,29,12301,Ibicuí,16198
BA,29,12400,Ibipeba,18211
BA,29,12509,Ibipitanga,14902
BA,29,12608,Ibiquera,4044
BA,29,12707,Ibirapitanga,23375
BA,29,12806,Ibirapuã,8637
BA,29,12905,Ibirataia,15312
BA,29,13002,Ibitiara,16339
BA,29,13101,Ibititá,17113
BA,29,13200,Ibotirama,26927
BA,29,13309,Ichu,6206
BA,29,13408,Igaporã,15640
BA,29,13457,Igrapiúna,13226
BA,29,13507,Iguaí,26916
BA,29,13606,Ilhéus,162327
BA,29,13705,Inhambupe,39926
BA,29,13804,Ipecaetá,14487
BA,29,13903,Ipiaú,45873
BA,29,14000,Ipirá,59595
BA,29,14109,Ipupiara,9865
BA,29,14208,Irajuba,7260
BA,29,14307,Iramaia,8537
BA,29,14406,Iraquara,25216
BA,29,14505,Irará,29034
BA,29,14604,Irecê,72967
BA,29,14653,Itabela,30584
BA,29,14703,Itaberaba,64489
BA,29,14802,Itabuna,213223
BA,29,14901,Itacaré,28296
BA,29,15007,Itaeté,16056
BA,29,15106,Itagi,12351
BA,29,15205,Itagibá,14579
BA,29,15304,Itagimirim,6869
BA,29,15353,Itaguaçu da Bahia,14429
BA,29,15403,Itaju do Colônia,6682
BA,29,15502,Itajuípe,20491
BA,29,15601,Itamaraju,64486
BA,29,15700,Itamari,8035
BA,29,15809,Itambé,23049
BA,29,15908,Itanagra,6441
BA,29,16005,Itanhém,19405
BA,29,16104,Itaparica,22228
BA,29,16203,Itapé,8761
BA,29,16302,Itapebi,10259
BA,29,16401,Itapetinga,76147
BA,29,16500,Itapicuru,35576
BA,29,16609,Itapitanga,10313
BA,29,16708,Itaquara,8319
BA,29,16807,Itarantim,19747
BA,29,16856,Itatim,14487
BA,29,16906,Itiruçu,12576
BA,29,17003,Itiúba,36089
BA,29,17102,Itororó,20382
BA,29,17201,Ituaçu,18962
BA,29,17300,Ituberá,28602
BA,29,17334,Iuiú,10994
BA,29,17359,Jaborandi,8385
BA,29,17409,Jacaraci,14842
BA,29,17508,Jacobina,80518
BA,29,17607,Jaguaquara,54423
BA,29,17706,Jaguarari,33570
BA,29,17805,Jaguaripe,18788
BA,29,17904,Jandaíra,10709
BA,29,18001,Jequié,155966
BA,29,18100,Jeremoabo,40463
BA,29,18209,Jiquiriçá,14537
BA,29,18308,Jitaúna,11166
BA,29,18357,João Dourado,25188
BA,29,18407,Juazeiro,216707
BA,29,18456,Jucuruçu,9126
BA,29,18506,Jussara,15284
BA,29,18555,Jussari,5833
BA,29,18605,Jussiape,6186
BA,29,18704,Lafaiete Coutinho,3724
BA,29,18753,Lagoa Real,15665
BA,29,18803,Laje,23840
BA,29,18902,Lajedão,3955
BA,29,19009,Lajedinho,3783
BA,29,19058,Lajedo do Tabocal,8562
BA,29,19108,Lamarão,8307
BA,29,19157,Lapão,27223
BA,29,19207,Lauro de Freitas,198440
BA,29,19306,Lençóis,11409
BA,29,19405,Licínio de Almeida,12388
BA,29,19504,Livramento de Nossa Senhora,45732
BA,29,19553,Luís Eduardo Magalhães,87519
BA,29,19603,Macajuba,11348
BA,29,19702,Macarani,18755
BA,29,19801,Macaúbas,49826
BA,29,19900,Macururé,7824
BA,29,19926,Madre de Deus,21093
BA,29,19959,Maetinga,3161
BA,29,20007,Maiquinique,10112
BA,29,20106,Mairi,18676
BA,29,20205,Malhada,16845
BA,29,20304,Malhada de Pedras,8393
BA,29,20403,Manoel Vitorino,13240
BA,29,20452,Mansidão,13643
BA,29,20502,Maracás,20834
BA,29,20601,Maragogipe,44677
BA,29,20700,Maraú,20570
BA,29,20809,Marcionílio Souza,10406
BA,29,20908,Mascote,13822
BA,29,21005,Mata de São João,46583
BA,29,21054,Matina,12201
BA,29,21104,Medeiros Neto,22688
BA,29,21203,Miguel Calmon,26023
BA,29,21302,Milagres,10950
BA,29,21401,Mirangaba,18338
BA,29,21450,Mirante,8641
BA,29,21500,Monte Santo,49418
BA,29,21609,Morpará,8519
BA,29,21708,Morro do Chapéu,35413
BA,29,21807,Mortugaba,12042
BA,29,21906,Mucugê,9062
BA,29,22003,Mucuri,41748
BA,29,22052,Mulungu do Morro,10889
BA,29,22102,Mundo Novo,26776
BA,29,22201,Muniz Ferreira,7422
BA,29,22250,Muquém de São Francisco,11348
BA,29,22300,Muritiba,29399
BA,29,22409,Mutuípe,22221
BA,29,22508,Nazaré,28525
BA,29,22607,Nilo Peçanha,13997
BA,29,22656,Nordestina,13130
BA,29,22706,Nova Canaã,16462
BA,29,22730,Nova Fátima,7812
BA,29,22755,Nova Ibiá,6591
BA,29,22805,Nova Itarana,8226
BA,29,22854,Nova Redenção,9118
BA,29,22904,Nova Soure,26947
BA,29,23001,Nova Viçosa,43376
BA,29,23035,Novo Horizonte,12385
BA,29,23050,Novo Triunfo,15440
BA,29,23100,Olindina,28229
BA,29,23209,Oliveira dos Brejinhos,21825
BA,29,23308,Ouriçangas,8564
BA,29,23357,Ourolândia,17451
BA,29,23407,Palmas de Monte Alto,21750
BA,29,23506,Palmeiras,9019
BA,29,23605,Paramirim,21607
BA,29,23704,Paratinga,32000
BA,29,23803,Paripiranga,28989
BA,29,23902,Pau Brasil,9831
BA,29,24009,Paulo Afonso,117782
BA,29,24058,Pé de Serra,13578
BA,29,24108,Pedrão,7347
BA,29,24207,Pedro Alexandre,16667
BA,29,24306,Piatã,17123
BA,29,24405,Pilão Arcado,35048
BA,29,24504,Pindaí,16260
BA,29,24603,Pindobaçu,20150
BA,29,24652,Pintadas,10437
BA,29,24678,Piraí do Norte,10023
BA,29,24702,Piripá,10707
BA,29,24801,Piritiba,24755
BA,29,24900,Planaltino,9322
BA,29,25006,Planalto,26265
BA,29,25105,Poções,46871
BA,29,25204,Pojuca,39519
BA,29,25253,Ponto Novo,14914
BA,29,25303,Porto Seguro,148686
BA,29,25402,Potiraguá,7224
BA,29,25501,Prado,28174
BA,29,25600,Presidente Dutra,15142
BA,29,25709,Presidente Jânio Quadros,12338
BA,29,25758,Presidente Tancredo Neves,27719
BA,29,25808,Queimadas,25439
BA,29,25907,Quijingue,27580
BA,29,25931,Quixabeira,8972
BA,29,25956,Rafael Jambeiro,22621
BA,29,26004,Remanso,41008
BA,29,26103,Retirolândia,14396
BA,29,26202,Riachão das Neves,22339
BA,29,26301,Riachão do Jacuípe,33436
BA,29,26400,Riacho de Santana,35421
BA,29,26509,Ribeira do Amparo,14592
BA,29,26608,Ribeira do Pombal,53807
BA,29,26657,Ribeirão do Largo,5812
BA,29,26707,Rio de Contas,12989
BA,29,26806,Rio do Antônio,15371
BA,29,26905,Rio do Pires,11655
BA,29,27002,Rio Real,40732
BA,29,27101,Rodelas,9331
BA,29,27200,Ruy Barbosa,30814
BA,29,27309,Salinas da Margarida,15667
BA,29,27408,Salvador,2872347
BA,29,27507,Santa Bárbara,20791
BA,29,27606,Santa Brígida,14213
BA,29,27705,Santa Cruz Cabrália,27778
BA,29,27804,Santa Cruz da Vitória,6315
BA,29,27903,Santa Inês,10631
BA,29,28000,Santaluz,37348
BA,29,28059,Santa Luzia,12597
BA,29,28109,Santa Maria da Vitória,39845
BA,29,28208,Santana,26614
BA,29,28307,Santanópolis,8943
BA,29,28406,Santa Rita de Cássia,28338
BA,29,28505,Santa Teresinha,10405
BA,29,28604,Santo Amaro,60069
BA,29,28703,Santo Antônio de Jesus,101512
BA,29,28802,Santo Estêvão,52850
BA,29,28901,São Desidério,33742
BA,29,28950,São Domingos,9058
BA,29,29008,São Félix,14740
BA,29,29057,São Félix do Coribe,15391
BA,29,29107,São Felipe,21074
BA,29,29206,São Francisco do Conde,39802
BA,29,29255,São Gabriel,18793
BA,29,29305,São Gonçalo dos Campos,37550
BA,29,29354,São José da Vitória,5657
BA,29,29370,São José do Jacuípe,10462
BA,29,29404,São Miguel das Matas,11675
BA,29,29503,São Sebastião do Passé,44300
BA,29,29602,Sapeaçu,17398
BA,29,29701,Sátiro Dias,17273
BA,29,29750,Saubara,12043
BA,29,29800,Saúde,12913
BA,29,29909,Seabra,44091
BA,29,30006,Sebastião Laranjeiras,11434
BA,29,30105,Senhor do Bonfim,79015
BA,29,30154,Serra do Ramalho,31472
BA,29,30204,Sento Sé,40684
BA,29,30303,Serra Dourada,17386
BA,29,30402,Serra Preta,14878
BA,29,30501,Serrinha,80861
BA,29,30600,Serrolândia,13397
BA,29,30709,Simões Filho,134377
BA,29,30758,Sítio do Mato,13012
BA,29,30766,Sítio do Quinto,9986
BA,29,30774,Sobradinho,23191
BA,29,30808,Souto Soares,16979
BA,29,30907,Tabocas do Brejo Velho,12518
BA,29,31004,Tanhaçu,20403
BA,29,31053,Tanque Novo,17366
BA,29,31103,Tanquinho,7918
BA,29,31202,Taperoá,21074
BA,29,31301,Tapiramutá,17010
BA,29,31350,Teixeira de Freitas,160487
BA,29,31400,Teodoro Sampaio,7425
BA,29,31509,Teofilândia,22518
BA,29,31608,Teolândia,14943
BA,29,31707,Terra Nova,13033
BA,29,31806,Tremedal,16394
BA,29,31905,Tucano,50687
BA,29,32002,Uauá,24240
BA,29,32101,Ubaíra,19895
BA,29,32200,Ubaitaba,19056
BA,29,32309,Ubatã,27035
BA,29,32408,Uibaí,13887
BA,29,32457,Umburanas,19222
BA,29,32507,Una,19002
BA,29,32606,Urandi,16658
BA,29,32705,Uruçuca,20519
BA,29,32804,Utinga,19178
BA,29,32903,Valença,96562
BA,29,33000,Valente,28473
BA,29,33059,Várzea da Roça,14104
BA,29,33109,Várzea do Poço,9170
BA,29,33158,Várzea Nova,12697
BA,29,33174,Varzedo,8838
BA,29,33208,Vera Cruz,43223
BA,29,33257,Vereda,6205
BA,29,33307,Vitória da Conquista,341597
BA,29,33406,Wagner,9345
BA,29,33455,Wanderley,12238
BA,29,33505,Wenceslau Guimarães,21101
BA,29,33604,Xique-Xique,46483
CE,23,00101,Abaiara,11737
CE,23,00150,Acarape,14929
CE,23,00200,Acaraú,62641
CE,23,00309,Acopiara,54270
CE,23,00408,Aiuaba,17399
CE,23,00507,Alcântaras,11714
CE,23,00606,Altaneira,7586
CE,23,00705,Alto Santo,17146
CE,23,00754,Amontada,43452
CE,23,00804,Antonina do Norte,7353
CE,23,00903,Apuiarés,14600
CE,23,01000,Aquiraz,80271
CE,23,01109,Aracati,74547
CE,23,01208,Aracoiaba,26469
CE,23,01257,Ararendá,10935
CE,23,01307,Araripe,21600
CE,23,01406,Aratuba,11847
CE,23,01505,Arneiroz,7840
CE,23,01604,Assaré,23417
CE,23,01703,Aurora,24654
CE,23,01802,Baixio,6288
CE,23,01851,Banabuiú,18197
CE,23,01901,Barbalha,59732
CE,23,01950,Barreira,22425
CE,23,02008,Barro,22680
CE,23,02057,Barroquinha,15017
CE,23,02107,Baturité,35750
CE,23,02206,Beberibe,53573
CE,23,02305,Bela Cruz,32591
CE,23,02404,Boa Viagem,54470
CE,23,02503,Brejo Santo,49477
CE,23,02602,Camocim,63661
CE,23,02701,Campos Sales,27426
CE,23,02800,Canindé,76997
CE,23,02909,Capistrano,17738
CE,23,03006,Caridade,22547
CE,23,03105,Cariré,18448
CE,23,03204,Caririaçu,26965
CE,23,03303,Cariús,18699
CE,23,03402,Carnaubal,17606
CE,23,03501,Cascavel,71743
CE,23,03600,Catarina,20698
CE,23,03659,Catunda,10342
CE,23,03709,Caucaia,361400
CE,23,03808,Cedro,25557
CE,23,03907,Chaval,13069
CE,23,03931,Choró,13521
CE,23,03956,Chorozinho,20264
CE,23,04004,Coreaú,23136
CE,23,04103,Crateús,75074
CE,23,04202,Crato,132123
CE,23,04236,Croatá,18063
CE,23,04251,Cruz,24827
CE,23,04269,Deputado Irapuan Pinheiro,9625
CE,23,04277,Ererê,7198
CE,23,04285,Eusébio,53618
CE,23,04301,Farias Brito,19450
CE,23,04350,Forquilha,24218
CE,23,04400,Fortaleza,2669342
CE,23,04459,Fortim,16480
CE,23,04509,Frecheirinha,14072
CE,23,04608,General Sampaio,7618
CE,23,04657,Graça,14399
CE,23,04707,Granja,54748
CE,23,04806,Granjeiro,4844
CE,23,04905,Groaíras,11068
CE,23,04954,Guaiúba,26064
CE,23,05001,Guaraciaba do Norte,40642
CE,23,05100,Guaramiranga,5193
CE,23,05209,Hidrolândia,19978
CE,23,05233,Horizonte,67337
CE,23,05266,Ibaretama,13353
CE,23,05308,Ibiapina,24997
CE,23,05332,Ibicuitinga,12525
CE,23,05357,Icapuí,19934
CE,23,05407,Icó,68018
CE,23,05506,Iguatu,102498
CE,23,05605,Independência,26178
CE,23,05654,Ipaporanga,11593
CE,23,05704,Ipaumirim,12463
CE,23,05803,Ipu,41964
CE,23,05902,Ipueiras,38166
CE,23,06009,Iracema,14297
CE,23,06108,Irauçuba,24156
CE,23,06207,Itaiçaba,7827
CE,23,06256,Itaitinga,37980
CE,23,06306,Itapajé,52675
CE,23,06405,Itapipoca,129358
CE,23,06504,Itapiúna,20382
CE,23,06553,Itarema,41826
CE,23,06603,Itatira,21647
CE,23,06702,Jaguaretama,18162
CE,23,06801,Jaguaribara,11401
CE,23,06900,Jaguaribe,34682
CE,23,07007,Jaguaruana,33705
CE,23,07106,Jardim,27174
CE,23,07205,Jati,8111
CE,23,07254,Jijoca de Jericoacoara,19816
CE,23,07304,Juazeiro do Norte,274207
CE,23,07403,Jucás,24833
CE,23,07502,Lavras da Mangabeira,31508
CE,23,07601,Limoeiro do Norte,59540
CE,23,07635,Madalena,19691
CE,23,07650,Maracanaú,227886
CE,23,07700,Maranguape,128978
CE,23,07809,Marco,27361
CE,23,07908,Martinópole,11233
CE,23,08005,Massapê,38737
CE,23,08104,Mauriti,47962
CE,23,08203,Meruoca,15057
CE,23,08302,Milagres,27512
CE,23,08351,Milhã,13155
CE,23,08377,Miraíma,13818
CE,23,08401,Missão Velha,36442
CE,23,08500,Mombaça,43797
CE,23,08609,Monsenhor Tabosa,17234
CE,23,08708,Morada Nova,61890
CE,23,08807,Moraújo,8724
CE,23,08906,Morrinhos,22534
CE,23,09003,Mucambo,14537
CE,23,09102,Mulungu,10823
CE,23,09201,Nova Olinda,15565
CE,23,09300,Nova Russas,32328
CE,23,09409,Novo Oriente,28607
CE,23,09458,Ocara,25703
CE,23,09508,Orós,21427
CE,23,09607,Pacajus,72203
CE,23,09706,Pacatuba,83432
CE,23,09805,Pacoti,12261
CE,23,09904,Pacujá,6533
CE,23,10001,Palhano,9386
CE,23,10100,Palmácia,13322
CE,23,10209,Paracuru,35076
CE,23,10258,Paraipaba,32744
CE,23,10308,Parambu,31521
CE,23,10407,Paramoti,12226
CE,23,10506,Pedra Branca,43258
CE,23,10605,Penaforte,9077
CE,23,10704,Pentecoste,37751
CE,23,10803,Pereiro,16307
CE,23,10852,Pindoretama,20567
CE,23,10902,Piquet Carneiro,16959
CE,23,10951,Pires Ferreira,10951
CE,23,11009,Poranga,12336
CE,23,11108,Porteiras,14996
CE,23,11207,Potengi,11045
CE,23,11231,Potiretama,6419
